model,regime,strength,gap_subj,gap_obj,R,triggered
logistic,symmetric,low,0.05457935355696497,0.060216423551810117,-0.103282095288316,True
logistic,symmetric,low,0.0243442075227307,0.028080886504799563,-0.15349355605763088,True
logistic,symmetric,low,0.037736688836044086,0.012315212620452098,0.6736541281096909,True
logistic,symmetric,low,0.10207041904289615,0.05185199826776654,0.49199779177966146,True
logistic,symmetric,low,0.11754740938466746,0.04661129712571199,0.603468103893476,True
logistic,symmetric,low,0.0490340607987666,0.0019375095454754465,0.960486455457424,True
logistic,symmetric,low,0.009654642393966961,0.0295945572408135,,False
logistic,symmetric,low,0.028123167546244443,0.042609381588704864,-0.5150989488876015,True
logistic,symmetric,low,0.0866166432443285,0.0027842555296444527,0.9678554210212162,True
logistic,symmetric,low,0.001970708111255437,0.0019605342854409624,,False
logistic,symmetric,low,0.04707163911316159,0.03221476510067112,0.31562261889317506,True
logistic,symmetric,low,0.08294520547945206,0.02168131483689484,0.7386067740556032,True
logistic,symmetric,low,0.0016439064635692668,0.0280558813672922,,False
logistic,symmetric,low,0.009642401021711322,0.018676460101262227,,False
logistic,symmetric,low,0.018678940508042197,0.025940672622547734,,False
logistic,symmetric,low,0.07164964854936218,0.027892516100377462,0.6107096592223862,True
logistic,symmetric,low,0.07850954371043817,0.011098346388163649,0.8586369775743827,True
logistic,symmetric,low,0.09018387002626715,0.019818461188254033,0.7802438375900074,True
logistic,symmetric,low,0.09080841638981174,0.016786795048143066,0.815140537457644,True
logistic,symmetric,low,0.05155195681511482,0.05876736111111114,-0.13996373254799113,True
logistic,symmetric,low,0.04112720826456384,0.00477701082563653,0.8838479190003151,True
logistic,symmetric,low,0.013191992760002158,0.018708306806543673,,False
logistic,symmetric,low,0.010041809765566678,0.020448067174972273,,False
logistic,symmetric,low,0.009958621044706017,0.0004610419548178868,,False
logistic,symmetric,low,0.003185661641112003,0.00589305616385194,,False
logistic,symmetric,low,0.03606396650635291,0.011228075288580053,0.6886622194870841,True
logistic,symmetric,low,0.030354997480913082,0.04026256967433439,-0.3263901504077242,True
logistic,symmetric,low,0.0277659725173538,0.02775443097702668,0.0004156721080058223,True
logistic,symmetric,low,0.04696638913042117,0.01579530077500302,0.663689266570164,True
logistic,symmetric,low,0.052781104371143694,0.009601968771691172,0.8180794266036479,True
logistic,symmetric,low,0.025479678151433816,0.007647968257089022,0.6998404684849346,True
logistic,symmetric,low,0.0019549095854316523,0.029986962190352018,,False
logistic,symmetric,low,0.04883760706250739,0.0037344738159151847,0.9235328256125362,True
logistic,symmetric,low,0.07145055790688726,0.015878983801257962,0.777762633820843,True
logistic,symmetric,low,0.03483360374530908,0.06751256587269527,-0.938144739956369,True
logistic,symmetric,low,0.02430444719672109,0.014805968195798713,0.3908123860642186,True
logistic,symmetric,low,0.09878900791802514,0.03774569182751397,0.6179160756545379,True
logistic,symmetric,low,0.044993075134787563,0.00899301674050157,0.8001244255130189,True
logistic,symmetric,low,0.034870231645460215,0.016916167404781413,0.5148822761840258,True
logistic,symmetric,med,0.039601788576731634,0.042365441959063,-0.06978607486317358,True
logistic,symmetric,med,0.08203624332656595,0.001296797474064082,0.9841923834944287,True
logistic,symmetric,med,0.0720805462653289,0.04652499056636139,0.35454164851772013,True
logistic,symmetric,med,0.01854525984456379,0.058441240716470055,,False
logistic,symmetric,med,0.0450174825174825,0.036840509399636234,0.18163994654011903,True
logistic,symmetric,med,0.029500221141088023,0.014581040176114501,0.5057311568486526,True
logistic,symmetric,med,0.04770533802168836,0.012293479323492118,0.7423039049025685,True
logistic,symmetric,med,0.023753780665397073,0.01026781789086817,0.5677396354077798,True
logistic,symmetric,med,0.08454288192067183,0.037978187256008544,0.550781965397818,True
logistic,symmetric,med,0.04166971136280595,0.015552523874488466,0.6267667001799652,True
logistic,symmetric,med,0.0100236966824645,0.0008234659397450272,,False
logistic,symmetric,med,0.06522705732305206,0.031524114755656085,0.5167018711341579,True
logistic,symmetric,med,0.08218801539307308,0.025226982550716426,0.6930576504364334,True
logistic,symmetric,med,0.0318762255488067,0.024959689240691918,0.21698103175749764,True
logistic,symmetric,med,0.012364422667724861,0.0035428639344491364,,False
logistic,symmetric,med,0.036755559978108365,0.08085094928758574,-1.1996930351691177,True
logistic,symmetric,med,0.03217821782178215,0.00275339687326126,0.9144328971694192,True
logistic,symmetric,med,0.09401745795188415,0.019039665372146186,0.7974879794996136,True
logistic,symmetric,med,0.007543191323291287,0.012669851687587053,,False
logistic,symmetric,med,0.018655329151725242,0.006952920662598117,,False
logistic,symmetric,med,0.07553493644837939,0.011149606299212578,0.8523913989544133,True
logistic,symmetric,med,0.05696202531645572,0.01888042038520832,0.6685437310152319,True
logistic,symmetric,med,0.11156256982583229,0.056845238095238115,0.49046317072130036,True
logistic,symmetric,med,0.1017656500802569,0.03997913471237691,0.6071450958074007,True
logistic,symmetric,med,0.0901315789473684,0.01100122414792859,0.8779426225923251,True
logistic,symmetric,med,0.16527221729436864,0.0423362478497642,0.7438392940880165,True
logistic,symmetric,med,0.0777519893899204,0.01039824291803182,0.8662639631523071,True
logistic,symmetric,med,0.049209778550125705,0.00865760678030203,0.8240673493077543,True
logistic,symmetric,med,0.13322383640233187,0.010038610038610063,0.9246485440616364,True
logistic,symmetric,med,0.008106046156780455,0.020074880406643736,,False
logistic,symmetric,med,0.015552178318135823,0.03692915066154512,,False
logistic,symmetric,med,0.046334310850439875,0.003448468659876802,0.9255741890494943,True
logistic,symmetric,med,0.02404195011337862,0.031985871271585586,-0.33041916819328293,True
logistic,symmetric,med,0.05395092061758727,0.022846226502190814,0.5765368553369365,True
logistic,symmetric,med,0.07226956163126375,0.05024539132545991,0.3047502960952817,True
logistic,symmetric,med,0.12113915548117538,0.03952666902154711,0.6737085638038031,True
logistic,symmetric,med,0.0017804189290367423,0.009248496850201682,,False
logistic,symmetric,med,0.024841186543666738,0.023447479485371514,0.05610468951816432,True
logistic,symmetric,med,0.011657849150241095,0.014428733470011723,,False
logistic,symmetric,med,0.043797953964194336,0.025393201420598754,0.42021945953552575,True
logistic,symmetric,med,0.07152165890113943,0.01770874817469803,0.7524002037036657,True
logistic,symmetric,med,0.02218949435444284,0.009788375043247588,0.5588734521439092,True
logistic,symmetric,med,0.055698334476950884,0.03835978835978837,0.3112937986384056,True
logistic,symmetric,med,0.030990446424993823,0.03264315434911824,-0.053329593948395294,True
logistic,symmetric,med,0.01563891743747864,0.024901875573398513,,False
logistic,symmetric,med,0.047532830925144376,0.0034844782333242064,0.9266932314885341,True
logistic,symmetric,med,0.03579107839679635,0.01579225310861543,0.5587656528944099,True
logistic,symmetric,med,0.037189677731729376,0.022815609452736307,0.3865069329904261,True
logistic,symmetric,med,0.04136927527563222,0.0185786533671074,0.5509069655360678,True
logistic,symmetric,med,0.0158898366094003,0.01912220762155059,,False
logistic,symmetric,med,0.04534526629814861,0.02184801625373889,0.5181852917107929,True
logistic,symmetric,med,0.05928054556483481,0.014865616046357388,0.749232806400222,True
logistic,symmetric,med,0.004109131741070082,0.00791165826839657,,False
logistic,symmetric,med,0.021287045822403317,0.017194094277112493,0.1922742864105287,True
logistic,symmetric,med,0.047560113154172634,0.01253615215073356,0.7364145852619,True
logistic,symmetric,med,0.039534883720930225,0.013210039630118908,0.6658637034734628,True
logistic,symmetric,med,0.051860761284845014,0.029163895427320563,0.4376500709826069,True
logistic,symmetric,med,0.0817355119903862,0.030836100766393315,0.6227331301231674,True
logistic,symmetric,med,0.0776284846551093,0.027415883085986192,0.6468321749704314,True
logistic,symmetric,med,0.060695468914647,0.046380072820464746,0.23585609189894025,True
logistic,symmetric,med,0.13549350091184703,0.02443149619009022,0.8196851064761732,True
logistic,symmetric,med,0.011413396615532423,0.03570406922691838,,False
logistic,symmetric,med,0.05786204642039883,0.008373218250966485,0.8552899738434663,True
logistic,symmetric,med,0.019794636441601232,0.024231584102547665,,False
logistic,symmetric,med,0.05101128379816905,0.009239354656591314,0.8188762570032997,True
logistic,symmetric,med,0.10284008947187073,0.04628640987740196,0.5499186152491397,True
logistic,symmetric,med,0.037394797806515945,0.017065842984394175,0.5436305586489761,True
logistic,symmetric,med,0.057285391566265054,0.02438107085771324,0.5743928741499417,True
logistic,symmetric,med,0.04104127579737338,0.04242157719971207,-0.03363202959755528,True
logistic,symmetric,med,0.011984963597866827,0.05411289642375161,,False
logistic,symmetric,med,0.0008118888771224131,0.016345848257616757,,False
logistic,symmetric,med,0.013803591273322757,0.03469940359583823,,False
logistic,symmetric,med,0.044426180598166054,0.03310607676766231,0.254807045712389,True
logistic,symmetric,med,0.06505446245413304,0.015576389070239172,0.7605638647583726,True
logistic,symmetric,med,0.0036820330969266624,0.029082437024839702,,False
logistic,symmetric,med,0.10901643648584786,0.005169872319819913,0.9525771297753707,True
logistic,symmetric,med,0.011987179487179478,0.029955893163440273,,False
logistic,symmetric,med,0.10141085549964057,0.012360022396416537,0.8781193360856684,True
logistic,symmetric,med,0.011838261391869331,0.027201580688114735,,False
logistic,symmetric,med,0.018312783688637924,0.02591550584414104,,False
logistic,symmetric,med,0.009509993552546725,0.003035913949639979,,False
logistic,symmetric,med,0.050635892604804555,0.003683850775263453,0.92724823073596,True
logistic,symmetric,med,0.11494034018786498,0.046238827977178376,0.597714536936266,True
logistic,symmetric,med,0.08263604362629112,0.014306652611514648,0.8268715201781163,True
logistic,symmetric,med,0.010389305816135064,0.04017488699345706,,False
logistic,symmetric,med,0.00400481782595602,0.007215619694397324,,False
logistic,symmetric,med,0.026533811016569653,0.023569313593539754,0.11172527840718584,True
logistic,symmetric,med,0.07620636907245165,0.018113321697043827,0.7623122329864194,True
logistic,symmetric,med,0.02027914614121512,0.02977041283803239,-0.46803088407787147,True
logistic,symmetric,med,0.016915098533116013,0.01875404330291397,,False
logistic,symmetric,med,0.08057190416740984,0.059064404633123124,0.26693547529420536,True
logistic,symmetric,med,0.026066350710900466,0.03750452890736877,-0.4388101089917843,True
logistic,symmetric,med,0.03439111192225214,0.006276755652829036,0.8174890167256332,True
logistic,symmetric,med,0.13056912788317182,0.05025776796691628,0.6150868985516624,True
logistic,symmetric,med,0.03654126712969308,0.04860052702798945,-0.33001756221248096,True
logistic,symmetric,med,0.02384432560903149,0.039020231322355214,-0.6364577452161432,True
logistic,symmetric,med,0.0030359108337264518,0.06271207359456799,,False
logistic,symmetric,med,0.08247886310487496,0.011856953605637544,0.8562425188795221,True
logistic,symmetric,med,0.038255709807433924,0.010953058321479414,0.7136882735514949,True
logistic,symmetric,med,0.02644230769230771,0.03735408560311293,-0.4126636009904517,True
logistic,symmetric,high,0.035106204284819864,0.008697626243278078,0.7522481732085464,True
logistic,symmetric,high,0.022207810923764226,0.01721926996205747,0.22463001773707453,True
logistic,symmetric,high,0.009704186395387004,0.008555995381824166,,False
logistic,symmetric,high,0.010803200948429126,0.010190141630422755,,False
logistic,symmetric,high,0.15112423808075984,0.0175121185225644,0.8841210467297375,True
logistic,symmetric,high,0.009777578743095983,0.03571618389582787,,False
logistic,symmetric,high,0.023421387943830696,0.0491985673817984,-1.1005829159137228,True
logistic,symmetric,high,0.002191996402877705,0.000742510330578483,,False
logistic,symmetric,high,0.050582563278425086,0.018699398415422785,0.6303192799365583,True
logistic,symmetric,high,0.18066277806370448,0.02727555141348248,0.8490250636804406,True
logistic,symmetric,high,0.025016913478162817,0.0050710954710612155,0.7972933201576702,True
logistic,symmetric,high,0.040261137814764314,0.027373698687371606,0.320096247321324,True
logistic,symmetric,high,0.033381873656473215,0.0032120141717959516,0.9037796917917129,True
logistic,symmetric,high,0.07539309025259616,0.038449439487531434,0.4900137484919259,True
logistic,symmetric,high,0.06355983527131781,0.02881735295085741,0.5466106413296258,True
logistic,symmetric,high,0.019205882352941184,0.030777415236203698,,False
logistic,symmetric,high,0.08632377960999871,0.02352798496149411,0.7274449164785075,True
logistic,symmetric,high,0.040761621723992225,0.03344056799389161,0.1796065372392054,True
logistic,symmetric,high,0.0818498231199361,0.005616890780313022,0.9313756515749279,True
logistic,symmetric,high,0.10125053671103479,0.0399987618079668,0.6049525947489863,True
